Id,Juego,Carton,Serie,Progresivo,Hora,Fecha,Usuario,ValorCarton,ValorProgresivo,Contados,Pistola,Gratis,Recuperado,Cliente,ClientePersonal
350731,1190,11751,x,0,05:22,27/03/2024,08,0,0,0,124,0,0,,
350732,1190,12302,X,0,05:22,27/03/2024,23,0,0,0,128,0,0,,
350733,1190,12348,X,0,05:22,27/03/2024,23,0,0,0,128,0,0,,
350734,1190,13129,X,0,05:22,27/03/2024,23,0,0,0,128,0,0,,
350735,1190,13056,X,0,05:22,27/03/2024,08,0,0,0,124,0,0,,
350736,1190,12402,X,0,05:22,27/03/2024,08,0,0,0,124,0,0,,
350737,1190,12122,X,0,05:22,27/03/2024,08,0,0,0,124,0,0,,
350738,1190,10518,x,0,05:22,27/03/2024,06,0,0,0,131,0,0,,
350739,1190,11440,x,0,05:22,27/03/2024,06,0,0,0,131,0,0,,
350740,1190,11736,x,0,05:22,27/03/2024,06,0,0,0,131,0,0,,
350741,1190,10417,x,0,05:22,27/03/2024,06,0,0,0,131,0,0,,
350742,1190,10725,x,0,05:22,27/03/2024,06,0,0,0,131,0,0,,
350743,1190,10554,x,0,05:22,27/03/2024,06,0,0,0,131,0,0,,
350744,1190,12898,X,0,05:22,27/03/2024,23,0,0,0,128,0,0,,
350745,1190,13090,X,0,05:22,27/03/2024,23,0,0,0,128,0,0,,
350746,1190,12952,X,0,05:22,27/03/2024,23,0,0,0,128,0,0,,
350747,1190,13169,X,0,05:22,27/03/2024,23,0,0,0,128,0,0,,
350748,1190,12756,X,0,05:22,27/03/2024,23,0,0,0,128,0,0,,
350749,1190,12591,X,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350750,1190,13584,X,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350751,1190,10182,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350752,1190,11026,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350753,1190,12961,X,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350754,1190,11924,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350755,1190,11489,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350756,1190,11581,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350757,1190,11236,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350758,1190,11226,x,0,05:23,27/03/2024,06,0,0,0,131,0,0,,
350759,1190,12226,X,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350760,1190,12382,X,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350761,1190,11892,x,0,05:23,27/03/2024,06,0,0,0,131,0,0,,
350762,1190,12364,X,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350763,1190,12395,X,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350764,1190,12717,X,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350765,1190,12205,X,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350766,1190,12204,X,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350767,1190,12360,X,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350768,1190,11145,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350769,1190,12001,X,0,05:23,27/03/2024,06,0,0,0,131,0,0,,
350770,1190,10455,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350771,1190,12250,X,0,05:23,27/03/2024,06,0,0,0,131,0,0,,
350772,1190,10228,x,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350773,1190,11692,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350774,1190,10453,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350775,1190,12214,X,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350776,1190,11308,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350777,1190,12185,X,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350778,1190,10115,x,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350779,1190,11267,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350780,1190,11524,x,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350781,1190,10187,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350782,1190,11332,x,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350783,1190,10982,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350784,1190,13776,X,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350785,1190,13450,X,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350786,1190,10319,x,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350787,1190,12704,X,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350788,1190,13044,X,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350789,1190,12632,X,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350790,1190,12889,X,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350791,1190,10969,x,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350792,1190,12688,X,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350793,1190,10548,x,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350794,1190,12529,X,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350795,1190,12473,X,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350796,1190,12732,X,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350797,1190,11907,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350798,1190,12053,X,0,05:23,27/03/2024,06,0,0,0,131,0,0,,
350799,1190,11744,x,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350800,1190,11210,x,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350801,1190,12080,X,0,05:23,27/03/2024,06,0,0,0,131,0,0,,
350802,1190,10774,x,0,05:23,27/03/2024,06,0,0,0,131,0,0,,
350803,1190,10354,x,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350804,1190,10933,x,0,05:23,27/03/2024,06,0,0,0,131,0,0,,
350805,1190,10688,x,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350806,1190,11305,x,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350807,1190,11929,x,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350808,1190,11472,x,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350809,1190,10268,x,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350810,1190,10295,x,0,05:23,27/03/2024,06,0,0,0,131,0,0,,
350811,1190,11209,x,0,05:23,27/03/2024,06,0,0,0,131,0,0,,
350812,1190,12088,X,0,05:23,27/03/2024,06,0,0,0,131,0,0,,
350813,1190,11275,x,0,05:23,27/03/2024,18,0,0,0,121,0,0,,
350814,1190,10276,x,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350815,1190,11412,x,0,05:23,27/03/2024,06,0,0,0,131,0,0,,
350816,1190,10642,x,0,05:23,27/03/2024,18,0,0,0,121,0,0,,
350817,1190,11552,x,0,05:23,27/03/2024,23,0,0,0,128,0,0,,
350818,1190,11508,x,0,05:23,27/03/2024,18,0,0,0,121,0,0,,
350819,1190,10235,x,0,05:23,27/03/2024,18,0,0,0,121,0,0,,
350820,1190,10817,x,0,05:23,27/03/2024,18,0,0,0,121,0,0,,
350821,1190,12807,X,0,05:23,27/03/2024,05,0,0,0,130,0,0,,
350822,1190,13657,X,0,05:23,27/03/2024,08,0,0,0,124,0,0,,
350823,1190,13074,X,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350824,1190,13589,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350825,1190,12657,X,0,05:24,27/03/2024,06,0,0,0,131,0,0,,
350826,1190,13021,X,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350827,1190,13721,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350828,1190,11689,x,0,05:24,27/03/2024,06,0,0,0,131,0,0,,
350829,1190,13492,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350830,1190,12921,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350831,1190,13105,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350832,1190,12559,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350833,1190,10603,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350834,1190,12432,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350835,1190,11643,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350836,1190,12774,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350837,1190,10891,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350838,1190,13543,X,0,05:24,27/03/2024,06,0,0,0,131,0,0,,
350839,1190,12653,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350840,1190,11158,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350841,1190,13639,X,0,05:24,27/03/2024,06,0,0,0,131,0,0,,
350842,1190,10771,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350843,1190,12356,X,0,05:24,27/03/2024,06,0,0,0,131,0,0,,
350844,1190,10324,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350845,1190,10030,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350846,1190,12739,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350847,1190,12262,X,0,05:24,27/03/2024,06,0,0,0,131,0,0,,
350848,1190,11421,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350849,1190,12781,X,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350850,1190,12513,X,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350851,1190,12085,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350852,1190,12373,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350853,1190,12602,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350854,1190,11858,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350855,1190,12764,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350856,1190,12615,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350857,1190,10112,x,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350858,1190,12454,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350859,1190,11910,x,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350860,1190,11302,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350861,1190,12596,X,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350862,1190,12601,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350863,1190,12742,X,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350864,1190,12558,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350865,1190,11386,x,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350866,1190,10242,x,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350867,1190,12582,X,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350868,1190,10361,x,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350869,1190,12597,X,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350870,1190,12500,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350871,1190,11579,x,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350872,1190,11933,x,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350873,1190,10987,x,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350874,1190,11623,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350875,1190,10042,x,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350876,1190,11062,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350877,1190,11074,x,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350878,1190,11876,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350879,1190,11180,x,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350880,1190,13187,X,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350881,1190,13193,X,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350882,1190,10298,x,0,05:24,27/03/2024,06,0,0,0,131,0,0,,
350883,1190,11206,x,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350884,1190,11269,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350885,1190,11798,x,0,05:24,27/03/2024,06,0,0,0,131,0,0,,
350886,1190,10257,x,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350887,1190,10713,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350888,1190,10142,x,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350889,1190,10768,x,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350890,1190,10698,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350891,1190,12399,X,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350892,1190,12809,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350893,1190,11056,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350894,1190,10556,x,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350895,1190,12951,X,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350896,1190,10344,x,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350897,1190,13184,X,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350898,1190,11635,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350899,1190,10719,x,0,05:24,27/03/2024,06,0,0,0,131,0,0,,
350900,1190,10923,x,0,05:24,27/03/2024,03,0,0,0,127,0,0,,
350901,1190,11715,x,0,05:24,27/03/2024,06,0,0,0,131,0,0,,
350902,1190,11365,x,0,05:24,27/03/2024,03,0,0,0,127,0,0,,
350903,1190,12776,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350904,1190,11384,x,0,05:24,27/03/2024,03,0,0,0,127,0,0,,
350905,1190,12581,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350906,1190,11021,x,0,05:24,27/03/2024,03,0,0,0,127,0,0,,
350907,1190,12650,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350908,1190,12492,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350909,1190,12761,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350910,1190,12628,X,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350911,1190,11654,x,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350912,1190,11739,x,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350913,1190,10887,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350914,1190,13741,X,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350915,1190,10673,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350916,1190,11872,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350917,1190,13545,X,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350918,1190,10746,x,0,05:24,27/03/2024,18,0,0,0,121,0,0,,
350919,1190,11380,x,0,05:24,27/03/2024,03,0,0,0,127,0,0,,
350920,1190,11602,x,0,05:24,27/03/2024,03,0,0,0,127,0,0,,
350921,1190,10445,x,0,05:24,27/03/2024,03,0,0,0,127,0,0,,
350922,1190,10185,x,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350923,1190,10236,x,0,05:24,27/03/2024,03,0,0,0,127,0,0,,
350924,1190,10502,x,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350925,1190,11569,x,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350926,1190,12376,X,0,05:24,27/03/2024,06,0,0,0,131,0,0,,
350927,1190,10364,x,0,05:24,27/03/2024,05,0,0,0,130,0,0,,
350928,1190,11179,x,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350929,1190,10721,x,0,05:24,27/03/2024,08,0,0,0,124,0,0,,
350930,1190,12124,X,0,05:24,27/03/2024,06,0,0,0,131,0,0,,
350931,1190,10289,x,0,05:24,27/03/2024,23,0,0,0,128,0,0,,
350932,1190,11676,x,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350933,1190,12396,X,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
350934,1190,12361,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
350935,1190,11560,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350936,1190,11942,x,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350937,1190,12333,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
350938,1190,12038,X,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
350939,1190,12869,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350940,1190,12029,X,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
350941,1190,13167,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350942,1190,10980,x,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350943,1190,12268,X,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
350944,1190,11981,x,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350945,1190,11389,x,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
350946,1190,10136,x,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350947,1190,12190,X,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
350948,1190,12026,X,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
350949,1190,12677,X,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
350950,1190,12153,X,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
350951,1190,12990,X,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
350952,1190,12075,X,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
350953,1190,12801,X,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
350954,1190,12433,X,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
350955,1190,10786,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350956,1190,11325,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350957,1190,10574,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350958,1190,12743,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350959,1190,11829,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350960,1190,12314,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350961,1190,12167,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
350962,1190,12198,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350963,1190,11061,x,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350964,1190,12095,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350965,1190,12660,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350966,1190,10882,x,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
350967,1190,11943,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350968,1190,10724,x,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
350969,1190,10018,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350970,1190,12393,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
350971,1190,11818,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350972,1190,13179,X,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
350973,1190,10741,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350974,1190,10390,x,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
350975,1190,12937,X,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
350976,1190,11693,x,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
350977,1190,12714,X,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
350978,1190,12525,X,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
350979,1190,13180,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
350980,1190,12045,X,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
350981,1190,12992,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
350982,1190,12324,X,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
350983,1190,12988,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
350984,1190,12798,X,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
350985,1190,11499,x,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350986,1190,13047,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
350987,1190,11822,x,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
350988,1190,13126,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
350989,1190,12442,X,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
350990,1190,12977,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
350991,1190,11214,x,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350992,1190,12239,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350993,1190,10717,x,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350994,1190,12147,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350995,1190,11724,x,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
350996,1190,12217,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350997,1190,12049,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350998,1190,12187,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
350999,1190,11427,x,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
351000,1190,10122,x,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
351001,1190,12170,X,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
351002,1190,11468,x,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
351003,1190,12078,X,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
351004,1190,13677,X,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
351005,1190,11854,x,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
351006,1190,12254,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
351007,1190,11952,x,0,05:25,27/03/2024,05,0,0,0,130,0,0,,
351008,1190,12325,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
351009,1190,13057,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351010,1190,10132,x,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
351011,1190,12258,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
351012,1190,12808,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351013,1190,10976,x,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
351014,1190,13049,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351015,1190,12868,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351016,1190,13642,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351017,1190,13487,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351018,1190,13704,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351019,1190,13591,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351020,1190,12682,X,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
351021,1190,13712,X,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
351022,1190,13547,X,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
351023,1190,13490,X,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
351024,1190,11496,x,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
351025,1190,13651,X,0,05:25,27/03/2024,18,0,0,0,121,0,0,,
351026,1190,11869,x,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
351027,1190,10929,x,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
351028,1190,12554,X,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
351029,1190,11287,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
351030,1190,11562,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
351031,1190,12612,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
351032,1190,12820,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351033,1190,10903,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
351034,1190,12583,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
351035,1190,12440,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351036,1190,12514,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
351037,1190,12658,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351038,1190,11045,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
351039,1190,12749,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
351040,1190,12789,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351041,1190,11695,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
351042,1190,12409,X,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
351043,1190,13736,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351044,1190,11984,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
351045,1190,12692,X,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
351046,1190,10368,x,0,05:25,27/03/2024,23,0,0,0,128,0,0,,
351047,1190,13724,X,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351048,1190,12863,X,0,05:25,27/03/2024,03,0,0,0,127,0,0,,
351049,1190,11091,x,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
351050,1190,11323,x,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
351051,1190,13176,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
351052,1190,12964,X,0,05:25,27/03/2024,06,0,0,0,131,0,0,,
351053,1190,11974,x,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351054,1190,10709,x,0,05:25,27/03/2024,08,0,0,0,124,0,0,,
351055,1190,11315,x,0,05:26,27/03/2024,08,0,0,0,124,0,0,,
351056,1190,10889,x,0,05:26,27/03/2024,08,0,0,0,124,0,0,,
351057,1190,11831,x,0,05:26,27/03/2024,08,0,0,0,124,0,0,,
351058,1190,12862,X,0,05:26,27/03/2024,06,0,0,0,131,0,0,,
351059,1190,13199,X,0,05:26,27/03/2024,06,0,0,0,131,0,0,,
351060,1190,11645,x,0,05:26,27/03/2024,08,0,0,0,124,0,0,,
351061,1190,12850,X,0,05:26,27/03/2024,06,0,0,0,131,0,0,,
351062,1190,10718,x,0,05:26,27/03/2024,08,0,0,0,124,0,0,,
351063,1190,10639,x,0,05:26,27/03/2024,08,0,0,0,124,0,0,,
351064,1190,13131,X,0,05:26,27/03/2024,06,0,0,0,131,0,0,,
351065,1190,13028,X,0,05:26,27/03/2024,05,0,0,0,130,0,0,,
351066,1190,13029,X,0,05:26,27/03/2024,05,0,0,0,130,0,0,,
351067,1190,10737,x,0,05:26,27/03/2024,06,0,0,0,131,0,0,,
351068,1190,12975,X,0,05:26,27/03/2024,08,0,0,0,124,0,0,,
351069,1190,10414,x,0,05:26,27/03/2024,05,0,0,0,130,0,0,,
351070,1190,11191,x,0,05:26,27/03/2024,06,0,0,0,131,0,0,,
351071,1190,12737,X,0,05:26,27/03/2024,08,0,0,0,124,0,0,,
351072,1190,11123,x,0,05:26,27/03/2024,05,0,0,0,130,0,0,,
351073,1190,11127,x,0,05:26,27/03/2024,08,0,0,0,124,0,0,,
351074,1190,10411,x,0,05:26,27/03/2024,08,0,0,0,124,0,0,,
351075,1190,12100,X,0,05:26,27/03/2024,08,0,0,0,124,0,0,,
351076,1190,12286,X,0,05:26,27/03/2024,06,0,0,0,131,0,0,,
351077,1190,12151,X,0,05:26,27/03/2024,08,0,0,0,124,0,0,,
